  longitude  | latitude  |        speed        
 -122.668927 | 45.463587 |                12.4
 -122.702202 | 45.584043 |                10.5
 -122.668787 | 45.462923 |                15.2
 -122.668787 | 45.462923 |                 NaN
 -122.702848 | 45.584045 |                 9.8
 -122.668545 | 45.462205 |                 NaN
 -122.668545 | 45.462205 |                16.8
 -122.703542 | 45.584035 |                10.8
 -122.668073 | 45.461443 |                 NaN
 -122.668073 | 45.461443 |                  19
 -122.704245 | 45.584028 |                10.8
 -122.667382 |  45.46066 |                  21
 -122.667382 |  45.46066 |                 NaN
 -122.666643 | 45.459878 |                  21
 -122.705082 |  45.58403 |  10.666666666666666
 -122.666643 | 45.459878 |                 NaN
 -122.705767 | 45.584045 |                10.6
  -122.66592 | 45.459103 |                20.8
  -122.66592 | 45.459103 |                 NaN
 -122.706327 | 45.584047 |               10.75
 -122.665178 | 45.458323 |                  21
 -122.665178 | 45.458323 |                 NaN
 -122.707118 | 45.584048 |  10.166666666666666
 -122.664442 | 45.457548 |                  21
 -122.664442 | 45.457548 |                 NaN
 -122.663743 | 45.456762 |                20.8
 -122.707662 | 45.584052 |                   7
 -122.663038 | 45.455983 |                 NaN
 -122.707708 | 45.584052 |                0.75
 -122.663038 | 45.455983 |                20.6
 -122.662328 | 45.455205 |                20.8
 -122.707708 | 45.584052 |                   0
 -122.662328 | 45.455205 |                 NaN
 -122.707708 | 45.584052 |                   0
 -122.707828 | 45.584053 |                2.25
  -122.66161 | 45.454423 |                 NaN
  -122.66161 | 45.454423 |                  21
 -122.708247 | 45.584043 |                 6.6
 -122.660923 | 45.453683 |                19.4
 -122.660923 | 45.453683 |                 NaN
 -122.660347 | 45.453017 |                 NaN
 -122.708718 | 45.584053 |                 7.2
 -122.660347 | 45.453017 |                17.2
 -122.660013 | 45.452447 |                 NaN
 -122.660013 | 45.452447 |                12.8
 -122.709417 |  45.58405 |                   9
  -122.65988 | 45.452182 |                   5
  -122.65988 | 45.452182 |                 NaN
 -122.710107 | 45.584057 |   8.833333333333334
  -122.71074 | 45.584052 |   8.166666666666666
 -122.711073 |  45.58406 |                   5
 -122.659747 | 45.451932 |                1.12
 -122.659747 | 45.451932 |                 NaN
  -122.65953 | 45.451525 |                 NaN
  -122.65953 | 45.451525 |                 9.6
 -122.711748 | 45.584053 |                2.65
 -122.659268 | 45.451037 |                11.6
 -122.659268 | 45.451037 |                 NaN
 -122.712213 | 45.584065 |                   7
 -122.658968 | 45.450483 |                13.4
 -122.658968 | 45.450483 |                 NaN
 -122.712742 | 45.584075 |                 8.2
  -122.65864 | 45.449867 |                 NaN
  -122.65864 | 45.449867 |                14.8
  -122.71312 | 45.584087 |                 5.8
   -122.6583 | 45.449195 |                 NaN
   -122.6583 | 45.449195 |                  16
 -122.713297 | 45.584093 |                 2.6
  -122.65794 | 45.448488 |                16.8
  -122.65794 | 45.448488 |                 NaN
 -122.657578 | 45.447755 |                 NaN
 -122.657578 | 45.447755 |                17.4
 -122.657195 | 45.447045 |                17.2
 -122.657195 | 45.447045 |                 NaN
 -122.656877 |  45.44639 |                 NaN
 -122.656877 |  45.44639 |                15.6
 -122.656832 | 45.445803 |                 NaN
 -122.656832 | 45.445803 |                13.4
 -122.713975 | 45.584068 |                2.12
  -122.65689 | 45.445202 |                 NaN
  -122.65689 | 45.445202 |                13.4
 -122.714327 | 45.584073 |                 5.4
 -122.656915 | 45.444583 |                  14
 -122.714842 | 45.584097 |                   8
 -122.656693 | 45.443975 |                  14
 -122.715338 | 45.584138 |                 7.6
  -122.65628 | 45.443403 |                14.6
 -122.715598 | 45.584155 |                   4
 -122.655843 | 45.442843 |                14.2
  -122.65541 |  45.44229 |                14.4
  -122.65455 | 45.441155 |                14.4
 -122.716278 | 45.584127 |                2.65
 -122.654105 | 45.440532 |                15.8
 -122.716737 | 45.584117 |                   7
 -122.653685 | 45.439888 |                  16
  -122.71717 |  45.58411 |                 6.8
 -122.653288 | 45.439252 |                15.6
 -122.717707 | 45.584108 |                 8.2
 -122.652932 | 45.438643 |                14.8
 -122.718127 |   45.5841 |                 6.4
 -122.652825 | 45.437987 |                14.8
 -122.718553 | 45.584093 |                 6.8
 -122.652995 | 45.437295 |                15.8
 -122.719088 |  45.58409 |                 8.2
 -122.653232 | 45.436625 |                15.6
 -122.719487 | 45.584087 |                 6.2
 -122.653448 | 45.435997 |                14.6
 -122.719993 | 45.584085 |                 7.8
  -122.65366 | 45.435355 |                14.8
 -122.720472 | 45.584083 |                 7.4
