  longitude  | latitude  |        speed        
 -122.671622 | 45.470018 |                14.2
 -122.671533 |  45.46935 |                14.8
 -122.671328 | 45.468677 |                15.4
 -122.670773 | 45.468052 |                16.2
 -122.670148 | 45.467413 |                17.2
 -122.669767 | 45.466673 |                17.2
 -122.669435 |  45.46596 |                16.4
 -122.669155 | 45.465242 |                16.4
 -122.668938 | 45.464507 |                16.6
 -122.668803 | 45.463775 |                16.2
 -122.668692 | 45.463082 |                15.2
 -122.668527 |  45.46239 |                15.6
 -122.668197 |  45.46169 |                16.4
 -122.667697 |  45.46099 |                17.2
 -122.667057 | 45.460302 |                18.2
 -122.666385 | 45.459583 |                19.2
 -122.665688 | 45.458838 |                19.6
 -122.664987 | 45.458083 |                19.8
 -122.664297 | 45.457335 |                19.6
 -122.663622 | 45.456595 |                19.4
 -122.662945 | 45.455852 |                19.4
 -122.662247 | 45.455105 |                19.8
 -122.661538 | 45.454342 |                  20
  -122.66085 |   45.4536 |                19.4
 -122.660252 | 45.452865 |                18.6
 -122.659793 |  45.45208 |                18.8
 -122.659382 | 45.451308 |                  18
 -122.658995 |  45.45059 |                16.8
  -122.65861 | 45.449862 |                17.2
 -122.658235 | 45.449125 |                17.2
 -122.657865 | 45.448395 |                17.2
 -122.657488 |  45.44765 |                17.4
 -122.656807 | 45.446248 |                16.3
 -122.656812 | 45.445545 |                15.6
 -122.656883 | 45.444802 |                16.4
 -122.656695 | 45.444052 |                  17
  -122.65621 | 45.443385 |                16.4
   -122.6557 |  45.44273 |                16.6
 -122.655218 | 45.442065 |                16.4
 -122.654177 | 45.440655 |                17.7
 -122.653685 | 45.439903 |                18.4
  -122.65322 | 45.439165 |                17.6
 -122.652847 | 45.438467 |                16.4
 -122.652845 | 45.437723 |                16.4
 -122.653065 | 45.437002 |                16.4
 -122.653312 | 45.436283 |                16.2
 -122.653555 |  45.43555 |                16.8
 -122.653818 | 45.434772 |                17.8
 -122.654222 |  45.43398 |                18.6
  -122.65469 | 45.433197 |                18.8
 -122.655143 | 45.432395 |                  19
 -122.655505 | 45.431618 |                17.8
 -122.655933 | 45.430868 |                17.8
  -122.65658 | 45.430183 |                18.2
 -122.657385 | 45.429612 |                17.6
 -122.658068 | 45.428953 |                18.4
  -122.65838 | 45.428118 |                  19
 -122.658593 | 45.427263 |                  19
 -122.658955 |  45.42646 |                18.4
 -122.659503 | 45.425773 |                17.2
 -122.660047 | 45.425128 |                16.4
  -122.66059 | 45.424502 |                16.2
 -122.661103 |  45.42389 |                15.4
 -122.661535 |  45.42333 |                13.6
  -122.66182 | 45.422903 |                 9.6
 -122.661948 | 45.422727 |                 3.4
 -122.662355 |  45.42198 |                3.84
 -122.662515 | 45.421527 |                 8.2
 -122.662625 | 45.421073 |                  12
 -122.662692 | 45.420717 |                 6.2
 -122.662755 | 45.420572 |                   4
 -122.662937 | 45.420542 |                   2
 -122.663408 |  45.42059 |                 7.2
 -122.663972 | 45.420658 |                10.6
 -122.664547 | 45.420723 |                 7.2
 -122.665058 | 45.420795 |                 8.2
 -122.666168 | 45.420922 |  2.4571428571428573
 -122.666728 | 45.420985 |                 8.8
 -122.667243 | 45.421042 |                   8
  -122.66752 | 45.421073 |                 4.6
 -122.667668 | 45.421068 |                   3
  -122.66785 | 45.420888 |                 3.8
 -122.667897 | 45.420705 |                 4.2
 -122.667977 | 45.420078 |                 2.3
 -122.667992 | 45.419987 |                   2
 -122.667992 | 45.419985 |                   0
 -122.667992 | 45.419985 |                   1
 -122.667993 | 45.419972 |                   0
    -122.668 | 45.419887 |                 1.8
 -122.667898 |  45.41972 |                 4.2
 -122.667505 | 45.419667 |                   6
 -122.667065 | 45.419642 |                 6.8
 -122.666558 | 45.419598 |                   8
 -122.666022 |  45.41955 |                 8.4
 -122.665452 | 45.419483 |                 8.8
 -122.664872 | 45.419418 |                   9
 -122.664318 | 45.419337 |                 8.6
 -122.663792 | 45.419272 |                 8.2
 -122.663307 |  45.41921 |                 7.6
 -122.663067 | 45.419002 |                 5.6
 -122.663155 | 45.418658 |                 7.6
 -122.663278 | 45.418222 |                  10
 -122.663373 | 45.417762 |                10.4
 -122.663595 |  45.41676 |                11.1
   -122.6637 | 45.416273 |                10.6
 -122.663775 | 45.415917 |                   8
 -122.663877 | 45.415463 |                 2.5
 -122.663975 | 45.415023 |                 9.8
 -122.664098 | 45.414497 |                11.8
 -122.664208 |  45.41396 |               14.75
 -122.664312 |  45.41347 |                10.8
 -122.664422 |  45.41296 |                11.4
 -122.664542 |  45.41239 |                12.8
 -122.664667 |  45.41176 |                  14
 -122.664732 | 45.411157 |                13.2
 -122.664442 | 45.410613 |                12.8
