  longitude  | latitude  |        speed         
 -122.656035 |  45.52365 |                  8.2
 -122.656592 | 45.523655 |                  8.6
  -122.65714 | 45.523655 |                  8.2
 -122.657647 | 45.523658 |                  7.8
 -122.658123 | 45.523655 |                 9.25
  -122.65859 | 45.523657 |                  7.2
 -122.659152 | 45.523655 |    7.333333333333333
 -122.659737 | 45.523658 |                11.25
 -122.660302 | 45.523663 |                  8.6
 -122.660853 | 45.523665 |                    7
 -122.661332 | 45.523673 |                    9
 -122.661505 |  45.52368 |                  2.2
 -122.662277 | 45.523618 |   1.2549019607843137
 -122.662398 | 45.523323 |                 8.75
 -122.662528 | 45.523095 |                  5.6
 -122.662998 | 45.523052 |                  7.8
 -122.663653 | 45.523058 |                 10.2
 -122.664443 | 45.523067 |                 12.4
 -122.665272 |  45.52308 |                 12.8
 -122.666165 | 45.523093 |                 13.8
 -122.667042 |  45.52311 |                 13.4
 -122.667883 | 45.523125 |                   13
 -122.668718 |  45.52314 |                 12.8
 -122.669567 | 45.523155 |                 13.2
 -122.670333 | 45.523185 |                 11.6
 -122.670855 |  45.52323 |                  7.6
 -122.670993 | 45.523237 |                  1.6
 -122.672297 | 45.523218 |   1.1777777777777778
  -122.67291 |  45.52322 |                  9.4
  -122.67347 | 45.523208 |                  8.6
 -122.673895 | 45.523197 |                  6.2
 -122.674102 | 45.523188 |                  2.8
  -122.67418 | 45.523183 |  0.23333333333333334
 -122.674547 | 45.523173 |                  6.2
 -122.675092 | 45.523157 |                  8.4
 -122.675567 | 45.523163 |                  7.2
 -122.675808 | 45.523168 |                    3
 -122.676265 | 45.523135 |   0.4105263157894737
 -122.676617 | 45.523125 |                  5.4
 -122.676983 | 45.523117 |                  5.6
 -122.677365 | 45.523113 |                    6
 -122.677773 |   45.5231 |                  6.4
 -122.678138 | 45.523092 |                  5.4
 -122.678515 | 45.523083 |                    6
 -122.678895 | 45.523073 |                  5.8
 -122.679275 |  45.52305 |                    6
 -122.679668 | 45.523037 |                    6
 -122.680073 | 45.523028 |                  6.4
  -122.68051 | 45.523022 |                  6.6
 -122.680923 | 45.523015 |                  6.4
 -122.681242 | 45.523008 |                  4.6
 -122.681415 | 45.523005 |                  2.2
 -122.682427 | 45.522988 |                 0.82
 -122.682808 | 45.522993 |                    6
 -122.683148 | 45.522973 |                    5
  -122.68346 | 45.522965 |                  4.8
 -122.683893 | 45.522957 |                 1.32
 -122.684173 |  45.52295 |                  4.6
 -122.684465 |  45.52294 |                  4.4
 -122.684707 | 45.522937 |                  3.4
 -122.684875 | 45.522932 |                  2.8
  -122.68515 | 45.522938 |                  4.4
 -122.685478 | 45.522937 |                  5.2
  -122.68582 | 45.522923 |                  5.2
  -122.68608 | 45.522927 |                  3.6
 -122.686153 | 45.522928 |                  0.8
 -122.686255 | 45.522928 |   0.6666666666666666
 -122.686535 | 45.522923 |                  4.6
